names,pvals_adj,logfoldchanges,scores,pts,pts_rest,cluster_name
AAEL009183,7.277185261013277e-22,1.1668857,9.915303,0.3037593984962406,0.06510336315951867,FBC
AAEL004282,7.996681800006968e-22,1.7764742,9.905781,0.2736842105263158,0.039031163221228016,FBC
AAEL006713,1.4148003934288274e-21,1.2997279,9.848076,0.2796992481203007,0.04427645788336933,FBC
AAEL027174,1.720267894462096e-21,2.278613,9.828302,0.2571428571428571,0.02452946621413144,FBC
AAEL006172,1.7345798993773846e-21,1.4620614,9.827365,0.281203007518797,0.04535637149028078,FBC
AAEL013964,2.4365609664873697e-21,1.0090106,9.792868,0.29774436090225564,0.06078370873187288,FBC
AAEL013176,2.6160957689762326e-21,1.139475,9.785576,0.28721804511278193,0.05199012650416538,FBC
AAEL018336,3.394423848253069e-21,1.8654227,9.759092,0.2646616541353383,0.032088861462511574,FBC
AAEL006313,4.123394935785967e-21,2.171335,9.739032,0.25413533834586466,0.02406664609688368,FBC
AAEL004563,5.0091171514461396e-21,1.0327048,9.71903,0.2962406015037594,0.06047516198704104,FBC
AAEL005150,5.099991756520497e-21,1.0744573,9.717096,0.29473684210526313,0.0609379821042888,FBC
AAEL005816,6.644897224227162e-21,1.4510704,9.689901,0.27518796992481204,0.043813637766121565,FBC
AAEL000143,6.757254215544232e-21,1.7032638,9.6880865,0.2646616541353383,0.034094415303918546,FBC
AAEL003055,8.473286255297004e-21,1.1947211,9.664839,0.2796992481203007,0.04813329219376736,FBC
AAEL009882,9.614573782469677e-21,2.497466,9.651686,0.2511278195488722,0.023295279234804074,FBC
AAEL005819,1.0497307963974143e-20,2.163113,9.642469,0.2556390977443609,0.02746066029003394,FBC
AAEL013795,1.6684040018980145e-20,2.3634546,9.594494,0.2511278195488722,0.025146559703795125,FBC
AAEL005023,1.7734089670318868e-20,1.7279886,9.587991,0.26766917293233083,0.03933970996605986,FBC
AAEL004983,1.825806056641932e-20,1.3912483,9.584883,0.26917293233082706,0.03995680345572354,FBC
AAEL006915,1.9438392935850537e-20,1.8875033,9.578311,0.26015037593984963,0.03270595495217526,FBC
